4|-1.87|2.708|4.366
4|-1.87|2.708|4.422
4|-1.87|2.708|4.477
4|-1.87|2.78|1.755
4|-1.87|2.78|1.81
4|-1.87|2.78|1.866
4|-1.87|2.78|1.921
4|-1.87|2.78|1.977
4|-1.87|2.78|2.032
4|-1.87|2.78|2.088
4|-1.87|2.78|2.143
4|-1.87|2.78|2.199
4|-1.87|2.78|2.255
4|-1.87|2.78|2.31
4|-1.87|2.78|2.366
4|-1.87|2.78|2.421
4|-1.87|2.78|2.477
4|-1.87|2.78|2.532
4|-1.87|2.78|2.588
4|-1.87|2.78|2.644
4|-1.87|2.78|2.699
4|-1.87|2.78|2.755
4|-1.87|2.78|2.81
4|-1.87|2.78|2.866
4|-1.87|2.78|2.921
4|-1.87|2.78|2.977
4|-1.87|2.78|3.032
4|-1.87|2.78|3.088
4|-1.87|2.78|3.144
4|-1.87|2.78|3.199
4|-1.87|2.78|3.255
4|-1.87|2.78|3.31
4|-1.87|2.78|3.366
4|-1.87|2.78|3.421
4|-1.87|2.78|3.477
4|-1.87|2.78|3.533
4|-1.87|2.78|3.588
4|-1.87|2.78|3.644
4|-1.87|2.78|3.699
4|-1.87|2.78|3.755
4|-1.87|2.78|3.81
4|-1.87|2.78|3.866
4|-1.87|2.78|3.921
4|-1.87|2.78|3.977
4|-1.87|2.78|4.033
4|-1.87|2.78|4.088
4|-1.87|2.78|4.144
4|-1.87|2.78|4.199
4|-1.87|2.78|4.255
4|-1.87|2.78|4.31
4|-1.87|2.78|4.366
4|-1.87|2.78|4.422
4|-1.87|2.78|4.477
4|-1.87|2.852|1.755
4|-1.87|2.852|1.81
4|-1.87|2.852|1.866
4|-1.87|2.852|1.921
4|-1.87|2.852|1.977
4|-1.87|2.852|2.032
4|-1.87|2.852|2.088
4|-1.87|2.852|2.143
4|-1.87|2.852|2.199
4|-1.87|2.852|2.255
4|-1.87|2.852|2.31
4|-1.87|2.852|2.366
4|-1.87|2.852|2.421
4|-1.87|2.852|2.477
4|-1.87|2.852|2.532
4|-1.87|2.852|2.588
4|-1.87|2.852|2.644
4|-1.87|2.852|2.699
4|-1.87|2.852|2.755
4|-1.87|2.852|2.81
4|-1.87|2.852|2.866
4|-1.87|2.852|2.921
4|-1.87|2.852|2.977
4|-1.87|2.852|3.032
4|-1.87|2.852|3.088
4|-1.87|2.852|3.144
4|-1.87|2.852|3.199
4|-1.87|2.852|3.255
4|-1.87|2.852|3.31
4|-1.87|2.852|3.366
4|-1.87|2.852|3.421
4|-1.87|2.852|3.477
4|-1.87|2.852|3.533
4|-1.87|2.852|3.588
4|-1.87|2.852|3.644
4|-1.87|2.852|3.699
4|-1.87|2.852|3.755
4|-1.87|2.852|3.81
4|-1.87|2.852|3.866
4|-1.87|2.852|3.921
4|-1.87|2.852|3.977
4|-1.87|2.852|4.033
4|-1.87|2.852|4.088
4|-1.87|2.852|4.144
4|-1.87|2.852|4.199
4|-1.87|2.852|4.255
4|-1.87|2.852|4.31
4|-1.87|2.852|4.366
4|-1.87|2.852|4.422
4|-1.87|2.852|4.477
4|-1.87|2.924|1.755
4|-1.87|2.924|1.81
4|-1.87|2.924|1.866
4|-1.87|2.924|1.921
4|-1.87|2.924|1.977
4|-1.87|2.924|2.032
4|-1.87|2.924|2.088
4|-1.87|2.924|2.143
4|-1.87|2.924|2.199
4|-1.87|2.924|2.255
4|-1.87|2.924|2.31
4|-1.87|2.924|2.366
4|-1.87|2.924|2.421
4|-1.87|2.924|2.477
4|-1.87|2.924|2.532
4|-1.87|2.924|2.588
4|-1.87|2.924|2.644
4|-1.87|2.924|2.699
4|-1.87|2.924|2.755
4|-1.87|2.924|2.81
4|-1.87|2.924|2.866
4|-1.87|2.924|2.921
4|-1.87|2.924|2.977
4|-1.87|2.924|3.032
4|-1.87|2.924|3.088
4|-1.87|2.924|3.144
4|-1.87|2.924|3.199
4|-1.87|2.924|3.255
4|-1.87|2.924|3.31
4|-1.87|2.924|3.366
4|-1.87|2.924|3.421
4|-1.87|2.924|3.477
4|-1.87|2.924|3.533
4|-1.87|2.924|3.588
4|-1.87|2.924|3.644
4|-1.87|2.924|3.699
4|-1.87|2.924|3.755
4|-1.87|2.924|3.81
4|-1.87|2.924|3.866
4|-1.87|2.924|3.921
4|-1.87|2.924|3.977
4|-1.87|2.924|4.033
4|-1.87|2.924|4.088
4|-1.87|2.924|4.144
4|-1.87|2.924|4.199
4|-1.87|2.924|4.255
4|-1.87|2.924|4.31
4|-1.87|2.924|4.366
4|-1.87|2.924|4.422
4|-1.87|2.924|4.477
4|-1.87|2.996|1.755
4|-1.87|2.996|1.81
4|-1.87|2.996|1.866
4|-1.87|2.996|1.921
4|-1.87|2.996|1.977
4|-1.87|2.996|2.032
4|-1.87|2.996|2.088
4|-1.87|2.996|2.143
4|-1.87|2.996|2.199
4|-1.87|2.996|2.255
4|-1.87|2.996|2.31
4|-1.87|2.996|2.366
4|-1.87|2.996|2.421
4|-1.87|2.996|2.477
4|-1.87|2.996|2.532
